ticker,rs_ratio,rs_momentum,quadrant,heading,angle_deg,distance,delta_distance,straightness,tail_r2,quadrant_run,pred_excess,rrg_score,tercile,hit_1M_pct,n_bucket,R,mean_loss,bucket_mean,bucket_std,baseline_hit,sector_etf,sector,setup
EG,100.6258015534583,99.42015303221478,Weakening,S,-97.8176839206172,1.695802434109389,-0.22252375344960362,0.9847158300986343,0.9983741612560875,4.0,-0.00346388853214338,7.2727272727272725,2.0,52.0339723294016,5057.0,1.1007194470889248,-0.042144005177124605,0.003916824549739748,0.06144996988849634,52.39195302724035,XLF,Financials,Deteriorating — avoid
MSCI,99.74813431097893,98.73298212851194,Lagging,SW,-114.41294408479327,1.789003555488045,0.28816207815695005,0.8103551255103544,0.9875580563238415,1.0,-0.0036511713815157447,5.454545454545454,2.0,54.74203521485613,3799.0,1.1951025171159768,-0.03916009030083728,0.00794956472113745,0.07531105498710511,52.39195302724035,XLF,Financials,Lagging
NDAQ,98.66820859678205,99.14935061260371,Lagging,SW,-141.09057881301453,1.5631352887963066,0.74300525966269,0.8830195125389766,0.9513718761303382,7.0,-0.003872170112786377,3.6363636363636362,2.0,54.74203521485613,3799.0,1.1951025171159768,-0.03916009030083728,0.00794956472113745,0.07531105498710511,52.39195302724035,XLF,Financials,Lagging
BRK-B,98.83186543673374,99.318500406452,Lagging,SW,-146.1834976958916,3.7033889104607605,2.0812725667959393,0.8632568159304566,0.973111210078976,9.0,-0.003883219740679389,1.8181818181818181,3.0,53.25943617895717,2888.0,1.3037894829349883,-0.04159311951612105,0.009469808744402055,0.08126126281448078,52.39195302724035,XLF,Financials,Lagging
SYF,99.32605009268397,98.81968382686924,Lagging,SW,-142.908726587007,2.033544959275854,0.6571147446140002,0.921516726831527,0.9851026416032381,5.0,-0.003927431063382347,0.0,2.0,54.74203521485613,3799.0,1.1951025171159768,-0.03916009030083728,0.00794956472113745,0.07531105498710511,52.39195302724035,XLF,Financials,Lagging
ZBRA,99.17016837383528,101.18881360348385,Improving,NE,52.667754279526974,9.5934264087769,-0.2510740111968115,0.8448690765858381,0.9834313725973436,5.0,0.0032462965381558923,100.0,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving
HPQ,99.2991472415786,100.6850842217491,Improving,NE,27.47693297108868,3.7276784249199535,-3.8081562695045124,0.7627616751316285,0.978443342425361,20.0,0.003207415612257569,98.14814814814815,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving
SMCI,98.86097988986573,100.54218541673201,Improving,N,68.58739338876013,2.2035855033935867,-0.20028586573119744,0.400304977773896,0.7299515469614478,21.0,0.0026663806259159106,96.29629629629629,2.0,48.12760087314774,4395.0,1.068958528554953,-0.06302059052115963,-0.0003339679643881238,0.09206595516432874,50.335659247991,XLK,Information Technology,Improving
FICO,98.57869367348306,100.50172744019785,Improving,NE,55.35831498200458,6.818497907428826,3.6142337187199716,0.5020104952004846,0.6260251372096904,6.0,0.002611222046018158,94.44444444444444,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
STX,101.79638136034015,99.07559636286744,Weakening,E,4.729776510783421,12.813843011054614,7.665104449335467,0.25510224768910006,0.9590398813335543,37.0,0.002526427237122553,92.5925925925926,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Weakening
CDW,98.93644040549418,100.48139663502874,Improving,NE,42.72233699580011,5.330296114941936,0.00105353788607232,0.22920527025465073,0.9969735311518862,2.0,0.0020075313851024394,90.74074074074075,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
CTSH,98.13713996112713,100.23864105047724,Improving,NE,39.00693398345526,4.49921218883825,1.954366062586066,0.4261024724444967,0.7638952802001545,2.0,0.0014469388832111265,88.88888888888889,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
CDNS,98.88818832482592,100.52177695303746,Improving,N,82.20577120535941,1.7729250310386304,-0.03926880874095229,0.4957554904304834,0.9118812143866406,25.0,0.0008051822949354105,87.03703703703704,2.0,48.12760087314774,4395.0,1.068958528554953,-0.06302059052115963,-0.0003339679643881238,0.09206595516432874,50.335659247991,XLK,Information Technology,Improving
SWKS,98.6378606117605,99.98663163710289,Lagging,SW,-131.7562224072998,7.635426770210531,-0.33532258833238515,0.7008315991019087,0.9761844416757165,1.0,0.0006664032779779365,85.18518518518519,3.0,49.437050651962025,3926.0,1.0844714302779646,-0.06528638879912105,0.001960164369831331,0.09281157579369213,50.335659247991,XLK,Information Technology,Deteriorating — avoid
GEN,99.09438052108602,101.12738900888031,Improving,N,86.39965757889179,2.4722509231146237,0.43810243411279304,0.7777961071097014,0.8935645348157895,33.0,0.0006059459177169188,83.33333333333333,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
PTC,98.31985225892983,100.19222829701746,Improving,NE,36.58486200518001,3.5147903970399597,-0.5734686905456146,0.6741955763549139,0.9502237148389472,2.0,0.0006053815372099572,81.48148148148148,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving
GLW,100.85448219847812,99.18638752645535,Weakening,W,-177.47192708797027,3.273137524638928,-0.9316227703596516,0.6951702347811503,0.8554078702843668,14.0,0.0003184613225402836,79.62962962962963,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Deteriorating — avoid
QCOM,99.15487817463716,100.59202601952987,Improving,SW,-138.38712558077637,4.034493209464559,-0.7082051578082273,0.2560890781676046,0.9490687385131878,3.0,0.00029707436220423366,77.77777777777777,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving
FLEX,101.77918624685515,99.06373564144103,Weakening,SW,-133.75776135795005,8.8651873709865,0.30932864130207527,0.9570921453497312,0.9829645272572668,2.0,0.0002731374125670029,75.92592592592592,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Weakening
TYL,98.57207879107258,100.37985283282188,Improving,W,-173.21352007004353,5.8166464530657205,2.9142028422418678,0.482418646545313,0.9888124039855436,44.0,-6.36835027708919e-05,74.07407407407408,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
ACN,98.12757455653174,99.76609391640912,Lagging,W,-158.09133279740067,4.572018594063604,1.2476532660049835,0.37640933528636855,0.9098901487676682,17.0,-6.389941323318395e-05,72.22222222222223,3.0,49.437050651962025,3926.0,1.0844714302779646,-0.06528638879912105,0.001960164369831331,0.09281157579369213,50.335659247991,XLK,Information Technology,Lagging
KLAC,101.46079300467044,99.45754762164724,Weakening,NE,66.58579967209661,2.634942492310716,0.07146198247344504,0.9424934334680997,0.9863501982843345,30.0,-0.0001152054845626172,70.37037037037037,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Weakening
CSCO,101.78450061089731,100.15773929313941,Leading,SW,-149.87912225963854,2.2611602602504672,-0.05336071969827261,0.6211890038708435,0.8720927699505883,33.0,-0.00017262342896922245,68.51851851851852,2.0,52.906941077956525,4246.0,1.1071489311420204,-0.05345512115438297,0.006206357945658797,0.07995400412549308,50.335659247991,XLK,Information Technology,Leading
TEL,98.08706630585374,99.52986232905026,Lagging,N,68.92626789223866,1.30135566846323,-0.9752859087215884,0.6757315574673863,0.9907942264328121,15.0,-0.00017729028397061794,66.66666666666667,1.0,48.87960325625809,4422.0,1.0096969592933367,-0.05872946367307725,-0.0010765018775599493,0.08305309284680318,50.335659247991,XLK,Information Technology,Deteriorating — avoid
LRCX,101.30442582647609,99.58036865643808,Weakening,NE,49.28425719821896,2.3348118230792427,0.5254703329506989,0.884281928368072,0.9840552955336742,34.0,-0.00019586244127782536,64.81481481481481,2.0,49.316421567185586,4459.0,1.1282194378506771,-0.05407266540082977,0.002653626961190156,0.08243752195450486,50.335659247991,XLK,Information Technology,Weakening
CRM,98.35173302237364,100.268319772111,Improving,W,-164.7911473064974,13.152169190011316,8.012734905523253,0.2622308995942653,0.9319618375148251,2.0,-0.0002898575962930035,62.96296296296296,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
NTAP,101.75659821060262,102.62180721339658,Leading,NE,31.544259974163793,3.8633456111940614,0.17019455999615385,0.8905417273138649,0.986406268672527,7.0,-0.000307125486769468,61.111111111111114,3.0,51.5110628530294,4290.0,1.122616418564911,-0.05148462813653677,0.004837693694875301,0.07760001635244825,50.335659247991,XLK,Information Technology,Established leader
APH,99.66119185748511,100.02561568073506,Improving,N,76.72215246401483,0.5899138217145675,-1.5258538356128835,0.4641179382978006,0.9958830164993296,1.0,-0.00036776976885518665,59.25925925925926,1.0,50.28952799062074,4506.0,1.1830342008745671,-0.05647579854245725,0.0055241941363226256,0.08558277466906505,50.335659247991,XLK,Information Technology,Improving
MSI,98.64978786001443,99.67762756446906,Lagging,SW,-137.80387399964178,2.741484499622138,0.6180699300667376,0.03361313446725017,0.9586094158455296,11.0,-0.0004937957146055328,57.407407407407405,3.0,49.437050651962025,3926.0,1.0844714302779646,-0.06528638879912105,0.001960164369831331,0.09281157579369213,50.335659247991,XLK,Information Technology,Lagging
MSFT,98.44521629983711,100.96791901320397,Improving,N,94.70122955846682,1.788786643469572,-0.2237559309546311,0.9049395693194104,0.9418657436145752,16.0,-0.0008190334890234769,55.55555555555556,2.0,48.12760087314774,4395.0,1.068958528554953,-0.06302059052115963,-0.0003339679643881238,0.09206595516432874,50.335659247991,XLK,Information Technology,Improving
FSLR,98.77388722359998,99.8984623045379,Lagging,N,109.81652765976506,1.38869053993013,0.2542724508305563,0.78140290516464,0.9181867119820326,19.0,-0.0009531846050256161,53.7037037037037,1.0,48.87960325625809,4422.0,1.0096969592933367,-0.05872946367307725,-0.0010765018775599493,0.08305309284680318,50.335659247991,XLK,Information Technology,Lagging
TER,100.86692245412836,98.68944845297952,Weakening,N,98.97646822472369,1.1550247810176562,-0.9894886830695648,0.966386017902073,0.9881223011333072,20.0,-0.0010333411674720212,51.851851851851855,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Deteriorating — avoid
ROP,98.75559713673536,100.53091057455497,Improving,W,-178.04549806450805,6.853092942119713,4.45762499707312,0.6151881513963189,0.9759414599096716,35.0,-0.0010930680509859375,50.0,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
AMAT,101.70402143638039,99.67903739175692,Weakening,N,70.97682930098848,1.2689182979502474,-0.3184071921905627,0.993667935718857,0.9990180851211341,21.0,-0.0012479605080448384,48.148148148148145,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Deteriorating — avoid
MU,102.01560854046265,99.85568151971803,Weakening,NE,38.782238389555346,2.881934042643181,1.1174257210937826,0.7622233111584326,0.9938862601873395,2.0,-0.0014219400757841294,46.2962962962963,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Weakening
NVDA,97.89014484975466,98.66658211507877,Lagging,SW,-146.46620760715047,1.670721609354912,0.7476298762127679,0.2415080658035325,0.9347085377534552,12.0,-0.001462340232690855,44.44444444444444,2.0,48.662080260974264,4210.0,1.0969274030737988,-0.05940427750247939,0.0011628337101505409,0.08640270665667207,50.335659247991,XLK,Information Technology,Lagging
ANET,99.89422792287706,99.37360611042463,Lagging,SW,-146.28326146232524,1.522826880033705,0.877296238273467,0.07460428327573913,0.9736544015162647,10.0,-0.001588419915099934,42.592592592592595,2.0,48.662080260974264,4210.0,1.0969274030737988,-0.05940427750247939,0.0011628337101505409,0.08640270665667207,50.335659247991,XLK,Information Technology,Lagging
GDDY,98.74545197790232,100.35013875726082,Improving,W,-176.04759530776988,5.538505038533096,3.524606930265212,0.814630621344562,0.9991592601188481,41.0,-0.0016330056897276627,40.74074074074074,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
CIEN,100.54287370927537,98.68283781852458,Weakening,SW,-139.70314226788653,3.133147273197129,-0.108245064962051,0.8901556893468296,0.9411792550490586,14.0,-0.0016622120655163798,38.888888888888886,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Deteriorating — avoid
COHR,100.85727577655885,98.69038600594769,Weakening,W,175.3247123957174,1.4746346866416673,-0.46747673274883406,0.8658568253997134,0.955179079951258,22.0,-0.0017358294869065044,37.03703703703704,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Deteriorating — avoid
FFIV,100.60821635848141,100.67296416797016,Leading,E,2.1842486068650913,0.7289609915846357,-0.05136265143650487,0.8188178160108288,0.9545855825248757,6.0,-0.0017543867817639077,35.18518518518518,1.0,51.038776530900996,4505.0,1.0709610195700687,-0.0515939969750459,0.0029571817446018282,0.07511821042309116,50.335659247991,XLK,Information Technology,Established leader
AAPL,99.23214631174889,99.40827484267508,Lagging,SW,-122.77401397593752,1.2816232818708877,0.6728882998114447,0.3515256936108443,0.9214006667510338,12.0,-0.0018033726067220055,33.333333333333336,1.0,48.87960325625809,4422.0,1.0096969592933367,-0.05872946367307725,-0.0010765018775599493,0.08305309284680318,50.335659247991,XLK,Information Technology,Lagging
NOW,98.7608825631045,100.72710880763506,Improving,W,178.02529554147657,6.2268055089051515,3.985207158146414,0.9909501584199697,0.9979839693975403,40.0,-0.0019669805809010496,31.48148148148148,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
KEYS,100.6202347268194,98.97265079978044,Weakening,SW,-144.10990089641768,1.198810123672969,-0.5590098415257581,0.7354175288134148,0.9180048701017158,11.0,-0.0020037652408760633,29.62962962962963,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Deteriorating — avoid
TDY,98.96551631562457,99.4957441927872,Lagging,SW,-141.51414248976468,1.2703278715098656,0.8263012561245071,0.20658398239608083,0.9752125765054098,11.0,-0.0020044482398471034,27.77777777777778,1.0,48.87960325625809,4422.0,1.0096969592933367,-0.05872946367307725,-0.0010765018775599493,0.08305309284680318,50.335659247991,XLK,Information Technology,Lagging
JBL,100.65055815059061,98.84785794833145,Weakening,SW,-145.77433281164505,2.797056408581682,-1.0933562112098238,0.9820360447773093,0.9950209801034181,8.0,-0.002054525274116566,25.925925925925927,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Deteriorating — avoid
PANW,102.10337071461969,101.82990068260936,Leading,E,12.144227911558849,1.9562018585259084,0.686011949503371,0.9467173142371788,0.9983568821218697,7.0,-0.0020668210838647233,24.074074074074073,2.0,52.906941077956525,4246.0,1.1071489311420204,-0.05345512115438297,0.006206357945658797,0.07995400412549308,50.335659247991,XLK,Information Technology,Established leader
FTNT,102.2367125510971,101.84151522313576,Leading,E,21.38550884392711,2.0745912400167947,1.2725960907272837,0.9330490251423942,0.9937637802227436,10.0,-0.002131442931015253,22.22222222222222,2.0,52.906941077956525,4246.0,1.1071489311420204,-0.05345512115438297,0.006206357945658797,0.07995400412549308,50.335659247991,XLK,Information Technology,Established leader
ORCL,98.58614320113436,100.21435873079278,Improving,SW,-129.8027137763995,1.1594593722876363,-0.22403712978178292,0.6009107952516106,0.9914389466044491,16.0,-0.0022504798552318117,20.37037037037037,1.0,50.28952799062074,4506.0,1.1830342008745671,-0.05647579854245725,0.0055241941363226256,0.08558277466906505,50.335659247991,XLK,Information Technology,Improving
ADSK,98.2272395335953,100.41913684623827,Improving,W,-178.77502009522806,9.886214930315223,7.441402237303689,0.9717968485661886,0.9908472285758376,33.0,-0.002480659825630719,18.51851851851852,3.0,51.55783641506893,4094.0,1.150575278382998,-0.06394101832716632,0.006997199451643752,0.09601875271989342,50.335659247991,XLK,Information Technology,Improving -> potential leader
MCHP,99.7533209487639,99.25904029658163,Lagging,W,-161.34050535162953,0.8097686114995201,-1.026986022997376,0.7570781740460274,0.9529615388630538,2.0,-0.0025186611343441167,16.666666666666668,1.0,48.87960325625809,4422.0,1.0096969592933367,-0.05872946367307725,-0.0010765018775599493,0.08305309284680318,50.335659247991,XLK,Information Technology,Deteriorating — avoid
SNPS,98.57295208009461,99.82332894117327,Lagging,W,-161.10878858835682,4.003047542588238,0.993417397269504,0.945358637390132,0.9868951589630485,6.0,-0.002642950485832812,14.814814814814815,3.0,49.437050651962025,3926.0,1.0844714302779646,-0.06528638879912105,0.001960164369831331,0.09281157579369213,50.335659247991,XLK,Information Technology,Lagging
INTC,101.58832250960288,99.02072305162787,Weakening,SW,-121.14905130485737,2.0600472910183423,-0.2809577065537314,0.8418706994713206,0.9869157167725832,5.0,-0.002721853795873444,12.962962962962964,2.0,49.316421567185586,4459.0,1.1282194378506771,-0.05407266540082977,0.002653626961190156,0.08243752195450486,50.335659247991,XLK,Information Technology,Deteriorating — avoid
MRVL,102.19141252008909,98.89483896859822,Weakening,S,-105.79212915021681,2.8526751950359626,-0.07051516595771368,0.9977021323415334,0.9996452207224548,4.0,-0.0028568262545364573,11.11111111111111,3.0,50.06252831858855,4435.0,1.1485105868386696,-0.05700561061755857,0.0043020084545228165,0.09127519600274722,50.335659247991,XLK,Information Technology,Deteriorating — avoid
AKAM,100.26460255518535,98.52522918643201,Weakening,SW,-117.6091214949511,1.4506438351234439,0.3086929610561817,0.8338586063440752,0.941537488909512,9.0,-0.0029205371951296468,9.25925925925926,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Weakening
ON,100.86828934036556,98.65074590950576,Weakening,SW,-123.43422077626855,1.8572399402621644,-0.16079725565459224,0.8909452428802822,0.9898011363862873,5.0,-0.0030673980152979116,7.407407407407407,2.0,49.316421567185586,4459.0,1.1282194378506771,-0.05407266540082977,0.002653626961190156,0.08243752195450486,50.335659247991,XLK,Information Technology,Deteriorating — avoid
IT,98.7262390428685,99.57558054026754,Lagging,SW,-113.72294262175944,2.173802964010588,-0.12761353934693753,0.995541921145802,0.9994973363862106,7.0,-0.0031165396945641447,5.555555555555555,2.0,48.662080260974264,4210.0,1.0969274030737988,-0.05940427750247939,0.0011628337101505409,0.08640270665667207,50.335659247991,XLK,Information Technology,Deteriorating — avoid
AVGO,98.54767177157406,97.78356116244474,Lagging,SW,-119.75409846204704,3.5061027131305122,2.044837655717109,0.876566198144092,0.9911327790259443,7.0,-0.0035053219151244255,3.7037037037037037,3.0,49.437050651962025,3926.0,1.0844714302779646,-0.06528638879912105,0.001960164369831331,0.09281157579369213,50.335659247991,XLK,Information Technology,Lagging
TXN,100.98115265875717,99.85431451009421,Weakening,SW,-118.83940850945052,0.9828997188796815,-0.11913854391452494,0.818410549454866,0.9842999137627831,1.0,-0.003516122234306032,1.8518518518518519,1.0,47.34013446603149,3365.0,0.9612227507515265,-0.05566062499044304,-0.004079945750274747,0.0757914422876767,50.335659247991,XLK,Information Technology,Deteriorating — avoid
VRSN,98.78822643729053,99.93061692543888,Lagging,SW,-127.12536512284306,2.3853729739100706,0.799694804262971,0.9444833343110508,0.9982484195701207,3.0,-0.0037088623353577436,0.0,2.0,48.662080260974264,4210.0,1.0969274030737988,-0.05940427750247939,0.0011628337101505409,0.08640270665667207,50.335659247991,XLK,Information Technology,Lagging
TPR,101.06330857208955,99.60198176832166,Weakening,N,105.56910116954674,11.282442927764572,-0.11758892754296468,0.5415554020582858,0.7233915694853189,14.0,0.008036648757185039,100.0,3.0,53.81366936852508,2232.0,1.096884416119496,-0.05477610786150005,0.007181973235432701,0.077447183252586,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
HLT,101.52799562077175,99.59685204872575,Weakening,N,86.18360791046796,2.130273246088633,-1.105486678981964,0.2644053853101322,0.8174982927711069,12.0,0.0023244758151481203,96.42857142857143,2.0,48.68001316502866,2708.0,1.1308008955497417,-0.05300962082831347,0.0018818411193892318,0.07767348440784182,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
BBY,101.84413609704882,102.41703271255797,Leading,NE,23.482161948355518,2.6275769901475092,-2.0469515602844366,0.9122649255462449,0.9892078427907578,5.0,0.0016707237195147094,92.85714285714286,2.0,52.835610273295416,2525.0,1.1140746216873396,-0.052723832992615495,0.006251766491131366,0.07538799384130677,50.93476967400494,XLY,Consumer Discretionary,Established leader
TSLA,99.16780129273619,99.52405584200193,Lagging,W,175.6680660927734,1.473530012352741,-1.9061965458390804,0.4552884950002663,0.5620451925720774,2.0,0.001572142969309083,89.28571428571429,1.0,49.761177507239175,2649.0,1.0686683069213887,-0.05672966869100139,0.0016155033508285536,0.08218589806619243,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
ROST,101.44110748673725,99.02567461697743,Weakening,N,73.7180728842925,1.5645121699927935,-0.21285524792265909,0.23063922202771922,0.9279052983256453,22.0,0.0008993684453326916,85.71428571428571,2.0,48.68001316502866,2708.0,1.1308008955497417,-0.05300962082831347,0.0018818411193892318,0.07767348440784182,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
NKE,98.59258790024275,101.01090307202965,Improving,NE,59.80551906958055,4.237783258769058,-0.6058669144719842,0.9637829376432276,0.988933149482835,5.0,0.0006481516810638439,82.14285714285714,3.0,47.65738963533324,1717.0,1.3771056529515486,-0.06848794307337248,0.008788997788928703,0.13189939811616083,50.93476967400494,XLY,Consumer Discretionary,Improving
TJX,100.89701685687128,99.50896652478374,Weakening,N,72.01161608076387,1.9884554953755782,-0.12183205000017971,0.05281451904414835,0.9869926560485968,12.0,0.0004899705149457973,78.57142857142857,2.0,48.68001316502866,2708.0,1.1308008955497417,-0.05300962082831347,0.0018818411193892318,0.07767348440784182,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
BKNG,99.49434483092396,101.37750271639185,Improving,E,7.050391291410269,1.6441522055074875,-0.293770055137456,0.5881403383360245,0.7994536250440384,15.0,0.00026711211322517133,75.0,2.0,49.699434631466225,2417.0,1.2299355128421954,-0.06221088183638053,0.006664379078228207,0.10900558858440249,50.93476967400494,XLY,Consumer Discretionary,Improving
MAR,101.59279380953733,99.54111691992748,Weakening,NW,132.6312448788043,1.3608995351496118,-0.46073910077599467,0.5027225946105487,0.673628892627815,14.0,0.00020494498771207043,71.42857142857143,1.0,48.82674482212046,2079.0,1.1086147348473927,-0.05531666909235164,0.0015173297516649755,0.07931001952290594,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
TSCO,98.26385213473608,100.6705333580577,Improving,NE,60.1768718948177,4.916145381415721,0.26161855244516374,0.9155864609009325,0.9837438327592704,3.0,-0.0001861453901647006,67.85714285714286,3.0,47.65738963533324,1717.0,1.3771056529515486,-0.06848794307337248,0.008788997788928703,0.13189939811616083,50.93476967400494,XLY,Consumer Discretionary,Improving -> potential leader
PHM,100.5820339445584,100.30095107872174,Leading,NE,56.104878279463364,1.392762684816478,-1.6936517120399963,0.9352833186083868,0.9890855044023256,1.0,-0.00021093686305315482,64.28571428571429,1.0,51.40867278331929,2238.0,1.1078715276551048,-0.05607263947292966,0.004714314137214379,0.08236131119440478,50.93476967400494,XLY,Consumer Discretionary,Established leader
GPC,99.8921879248994,101.66059892895562,Improving,NE,53.794476267212175,2.341749790115869,-0.8804506374165126,0.9720336809639794,0.9917703100722672,5.0,-0.0004965567698630472,60.714285714285715,2.0,49.699434631466225,2417.0,1.2299355128421954,-0.06221088183638053,0.006664379078228207,0.10900558858440249,50.93476967400494,XLY,Consumer Discretionary,Improving
ULTA,98.88604391492876,99.474191730282,Lagging,N,87.24815462387475,1.0136164913585042,-0.6651077880182783,0.7741744095440274,0.8698208324633744,13.0,-0.0005997306171718904,57.142857142857146,1.0,49.761177507239175,2649.0,1.0686683069213887,-0.05672966869100139,0.0016155033508285536,0.08218589806619243,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
MGM,102.32887604011748,100.81986370207798,Leading,SE,-32.861584802453834,2.1801850893541626,0.6901781485745364,0.3175120159045176,0.8360074600186237,20.0,-0.0006392060561245503,53.57142857142857,2.0,52.835610273295416,2525.0,1.1140746216873396,-0.052723832992615495,0.006251766491131366,0.07538799384130677,50.93476967400494,XLY,Consumer Discretionary,Leading
GM,101.06088855184342,99.6874172920637,Weakening,NE,51.78995505199402,1.4344597605503346,0.17033775817599728,0.8764841227325788,0.9293883379634497,26.0,-0.0008263443824918187,50.0,1.0,48.82674482212046,2079.0,1.1086147348473927,-0.05531666909235164,0.0015173297516649755,0.07931001952290594,50.93476967400494,XLY,Consumer Discretionary,Weakening
MCD,98.70599944700066,99.65294738512999,Lagging,NE,60.468092824365215,3.431509794915194,1.282317094152928,0.229692562963268,0.9865861709459426,12.0,-0.0008511704569214816,46.42857142857143,3.0,51.21861866778951,1741.0,1.1986461917367173,-0.061696003371126316,0.007802981757371015,0.09400765398437291,50.93476967400494,XLY,Consumer Discretionary,Lagging
WYNN,98.83221608185283,99.82554052379506,Lagging,N,73.90474105400234,1.1231918421678657,-0.18311144390858214,0.8293086525629498,0.9604032674503413,22.0,-0.000985750599419139,42.857142857142854,1.0,49.761177507239175,2649.0,1.0686683069213887,-0.05672966869100139,0.0016155033508285536,0.08218589806619243,50.93476967400494,XLY,Consumer Discretionary,Deteriorating — avoid
CMG,99.44071784851198,100.29199547024095,Improving,NE,31.413455363806108,1.3064632138078756,-0.9456711147160572,0.9149073622920357,0.9915970931082205,4.0,-0.001216280290454585,39.285714285714285,1.0,49.33234623137734,2456.0,1.0099307453883328,-0.06057605483490135,-0.0005915488060465744,0.08569843657410448,50.93476967400494,XLY,Consumer Discretionary,Improving
APTV,98.56854167226085,100.65633250838243,Improving,NE,65.61250834371158,1.8651942969016484,-0.6825850367257136,0.9431380640003182,0.9889613568081168,3.0,-0.001333408924719429,35.714285714285715,2.0,49.699434631466225,2417.0,1.2299355128421954,-0.06221088183638053,0.006664379078228207,0.10900558858440249,50.93476967400494,XLY,Consumer Discretionary,Improving
